"","ID","cagb","cbgb","ctotal4inv","tot_area","inter_area"
"4480","CR258208",13.4557,27.4496,44.5572,88.1386269181967,88.1386269181967
"4481","CR258208",13.4557,27.4496,44.5572,3134.03976467997,3134.03976467997
"4482","CR258208",13.4557,27.4496,44.5572,142058.025132788,142058.025132788
"4483","CR258208",13.4557,27.4496,44.5572,348947.496235128,348947.496235128
"4484","CR258208",14.1581,28.8825,46.6925,686681.552979365,363732.168012667
"4485","CR258208",121.92,29.26,167.46,375053508.370768,3199636.0623581
"4486","CR258208",69.2,15.22,103.21,133945446.095852,1078817.01770535
"4487","CR258208",7.4,17.58,26.79,1231552334.95433,11854299.4919206
"4488","CR258208",121.92,29.26,167.46,9213683440.0769,29901228.9332315
"4489","CR258208",69.2,15.22,103.21,28614503243.2569,624313916.236671
"4490","CR258208",7.4,17.58,26.79,103111049331.025,1296438417.89087
"4491","CR258208",7.4,17.58,26.79,72401527320.0879,549878273.8901
"4492","CR258208",14.1631,28.8928,46.7078,86196782.2483824,65004580.4603217
"4493","CR258208",13.9508,28.4596,46.0623,30393564.94806,17025017.3532339
"4494","CR258208",14.1844,28.9362,46.7725,85641597.7540546,5619481.86195713
"4495","CR258208",14.1559,28.878,46.6857,516603348.442329,99775130.1132983
"4496","CR258209",41.4295,21.546,75.0632,8217466.64353116,50203.704666597
"4497","CR258209",14.0325,28.6262,46.3106,16323095.3765475,16323095.3765475
"4498","CR258209",13.9833,28.5259,46.1611,820802959.919974,28217713.6507848
"4499","CR258209",14.0569,28.6761,46.3849,4685367.91848192,4685367.91848192
"4500","CR258209",14.005,28.5702,46.2272,5112284.21892749,5112284.21892749
"4501","CR258209",14.0235,28.6078,46.2832,3725854.78912226,3725854.78912226
"4502","CR258209",13.8894,28.3344,45.8757,17974123.6001634,17974123.6001634
"4503","CR258209",14.0338,28.6289,46.3145,7639793.62781351,7639793.62781351
"4504","CR258209",14.0394,28.6404,46.3317,973838.676824428,973838.676824428
"4505","CR258209",14.0208,28.6024,46.2751,74198096.7019949,74198096.7019949
"4506","CR258209",13.8921,28.3398,45.8838,494327412.511171,386086199.386839
"4507","CR258209",14.0528,28.6677,46.3724,3803035.54229498,3803035.54229498
"4508","CR258209",14.0228,28.6066,46.2813,8939067.90971949,8939067.90971949
"4509","CR258209",13.939,28.4356,46.0264,1673398.95998175,1673398.95998175
"4510","CR258209",13.9284,28.414,45.9943,208857221.835175,101681722.886866
"4511","CR258209",13.4557,27.4496,44.5572,296483.58712557,296483.58712557
"4512","CR258209",13.4557,27.4496,44.5572,3.71770711010322,3.71770711010322
"4513","CR258209",13.4557,27.4496,44.5572,437617.072515444,437617.072515444
"4514","CR258209",13.4557,27.4496,44.5572,53279.3454917354,53279.3454917354
"4515","CR258209",13.4557,27.4496,44.5572,1740385.88258752,1740385.88258752
"4516","CR258209",13.4557,27.4496,44.5572,239305.246386498,239305.246386498
"4517","CR258209",13.4557,27.4496,44.5572,151984.761094343,151984.761094343
"4518","CR258209",13.4557,27.4496,44.5572,430451.589443998,430451.589443998
"4519","CR258209",13.4557,27.4496,44.5572,1068.98496054858,1068.98496054858
"4520","CR258209",13.4557,27.4496,44.5572,625201.581881848,625201.581881848
"4521","CR258209",13.4557,27.4496,44.5572,304301.607480177,304301.607480177
"4522","CR258209",13.4557,27.4496,44.5572,293876.585337602,293876.585337602
"4523","CR258209",121.92,29.26,167.46,375053508.370768,1245499.03930299
"4524","CR258209",62.23,14.64,83.48,35331776.3459332,74325.8748604022
"4525","CR258209",69.2,15.22,103.21,133945446.095852,6484275.49759729
"4526","CR258209",7.4,17.58,26.79,1231552334.95433,7143118.60198833
"4527","CR258209",121.92,29.26,167.46,9213683440.0769,142582913.130272
"4528","CR258209",62.23,14.64,83.48,27792201649.9911,80128456.9333677
"4529","CR258209",41.9322,22.5714,76.7896,8699061.90261667,636034.724356439
"4530","CR258209",69.2,15.22,103.21,28614503243.2569,298144266.971936
"4531","CR258209",4.17,13.94,18.49,100613461018.578,16874990.8447507
"4532","CR258209",7.4,17.58,26.79,103111049331.025,1321249917.9089
"4533","CR258209",7.4,17.58,26.79,72401527320.0879,438141160.388111
"4534","CR258209",72.5789,17.5648,104.845,17635825.576171,6623627.31002558
"4535","CR258210",41.4295,21.546,75.0632,8217466.64353116,17429.0713973679
"4536","CR258210",13.9833,28.5259,46.1611,820802959.919974,746588799.457203
"4537","CR258210",14.093,28.7497,46.4946,52474268.9290845,4837819.09338934
"4538","CR258210",13.9755,28.51,46.1374,4176904.48293398,4176904.48293398
"4539","CR258210",14.016,28.5927,46.2607,5055506.64547629,5055506.64547629
"4540","CR258210",13.9076,28.3714,45.9309,74013775.8237143,74013775.8237143
"4541","CR258210",14.0795,28.7221,46.4534,10201585.3137564,10201585.3137564
"4542","CR258210",14.0546,28.6714,46.3779,12227074.8105007,12227074.8105007
"4543","CR258210",14.0583,28.679,46.3892,5022389.03424644,5022389.03424644
"4544","CR258210",14.047,28.656,46.3549,24531.3525319472,24531.3525319472
"4545","CR258210",14.0001,28.5602,46.2122,8698361.09292418,8698361.09292418
"4546","CR258210",13.8921,28.3398,45.8838,494327412.511171,81964445.3601137
"4547","CR258210",13.4557,27.4496,44.5572,131724.810202569,35081.2656119615
"4548","CR258210",13.4557,27.4496,44.5572,366757.261614967,169124.524134401
"4549","CR258210",13.4557,27.4496,44.5572,187858.831941253,187858.831941253
"4550","CR258210",13.4557,27.4496,44.5572,79147.9928149618,79147.9928149618
"4551","CR258210",13.4557,27.4496,44.5572,1607871.57776052,110783.902257269
"4552","CR258210",13.4557,27.4496,44.5572,96201.7693875097,96184.666501388
"4553","CR258210",13.4557,27.4496,44.5572,185977.056086853,185977.056086853
"4554","CR258210",13.4557,27.4496,44.5572,167657.95555043,167657.95555043
"4555","CR258210",13.4557,27.4496,44.5572,64324.0505096763,64324.0505096763
"4556","CR258210",13.4557,27.4496,44.5572,35.573306057664,35.573306057664
"4557","CR258210",13.4557,27.4496,44.5572,126261.366574816,126261.366574816
"4558","CR258210",13.4557,27.4496,44.5572,31133.546240218,31133.546240218
"4559","CR258210",13.4557,27.4496,44.5572,119366.05635339,119366.05635339
"4560","CR258210",13.4557,27.4496,44.5572,175603.965603324,175603.965603324
"4561","CR258210",13.4557,27.4496,44.5572,96695.253764363,96695.253764363
"4562","CR258210",13.4557,27.4496,44.5572,686376.275917948,686376.275917948
"4563","CR258210",13.4557,27.4496,44.5572,443392.246592543,443392.246592543
"4564","CR258210",13.4557,27.4496,44.5572,218408.657092917,218408.657092917
"4565","CR258210",13.4557,27.4496,44.5572,356060.663703305,356060.663703305
"4566","CR258210",13.4557,27.4496,44.5572,297693.15065981,297693.15065981
"4567","CR258210",13.4557,27.4496,44.5572,122499.683752319,122499.683752319
"4568","CR258210",13.4557,27.4496,44.5572,1247046.61177582,1247046.61177582
"4569","CR258210",13.4557,27.4496,44.5572,99630.8673249437,99630.8673249437
"4570","CR258210",13.4557,27.4496,44.5572,132432.526313195,132432.526313195
"4571","CR258210",13.4557,27.4496,44.5572,307437.321351612,307437.321351612
"4572","CR258210",13.4557,27.4496,44.5572,503806.16763217,503806.16763217
"4573","CR258210",13.4557,27.4496,44.5572,230141.436362066,230141.436362066
"4574","CR258210",13.4557,27.4496,44.5572,463280.660490775,463280.660490775
"4575","CR258210",13.4557,27.4496,44.5572,10200963.4679361,10200963.4679361
"4576","CR258210",13.4557,27.4496,44.5572,1288551.65694736,1288551.65694736
"4577","CR258210",13.4557,27.4496,44.5572,8338.46197304042,8338.46197304042
"4578","CR258210",13.4557,27.4496,44.5572,5463412.51861802,5463412.51861802
"4579","CR258210",13.4557,27.4496,44.5572,745931.955277028,745931.955277028
"4580","CR258210",13.4557,27.4496,44.5572,3321587.89280531,3321587.89280531
"4581","CR258210",13.4557,27.4496,44.5572,291840.566635733,291840.566635733
"4582","CR258210",13.4557,27.4496,44.5572,120.491687970702,120.491687970702
"4583","CR258210",13.4557,27.4496,44.5572,115634.627912291,115634.627912291
"4584","CR258210",13.4557,27.4496,44.5572,368599.159945566,368599.159945566
"4585","CR258210",13.4557,27.4496,44.5572,5462918.16514709,5462918.16514709
"4586","CR258210",13.4557,27.4496,44.5572,330102.867406309,330102.867406309
"4587","CR258210",13.4557,27.4496,44.5572,147404.402525399,147404.402525399
"4588","CR258210",13.4557,27.4496,44.5572,163829.147083492,163829.147083492
"4589","CR258210",13.4557,27.4496,44.5572,317667.069488222,317667.069488222
"4590","CR258210",13.4557,27.4496,44.5572,722255.740196787,722255.740196787
"4591","CR258210",13.4557,27.4496,44.5572,6395896.41116298,6395896.41116298
"4592","CR258210",56.89,11.38,75.86,327367264.314591,19771387.5253587
"4593","CR258210",121.92,29.26,167.46,375053508.370768,27610496.421616
"4594","CR258210",63.07,14.84,83.92,2288734.48813013,432570.292107034
"4595","CR258210",62.23,14.64,83.48,35331776.3459332,802591.940164926
"4596","CR258210",24.3615,17.791,49.6064,1617836.9110923,1457648.77939493
"4597","CR258210",35.06,7.71,52.29,139722407.828677,71743.9750429811
"4598","CR258210",69.2,15.22,103.21,133945446.095852,2547812.84860512
"4599","CR258210",7.4,17.58,26.79,1231552334.95433,16569457.8592291
"4600","CR258210",56.89,11.38,75.86,5583486519.7096,92457769.2666064
"4601","CR258210",121.92,29.26,167.46,9213683440.0769,172351624.135022
"4602","CR258210",63.07,14.84,83.92,286253307.080053,12684138.0763192
"4603","CR258210",62.23,14.64,83.48,27792201649.9911,76740009.3531175
"4604","CR258210",24.3615,17.791,49.6064,58957114.3365185,7279256.89623776
"4605","CR258210",41.9322,22.5714,76.7896,8699061.90261667,1210524.47061405
"4606","CR258210",35.06,7.71,52.29,26657222370.7518,4379398.14646483
"4607","CR258210",69.2,15.22,103.21,28614503243.2569,117165797.558111
"4608","CR258210",7.4,17.58,26.79,103111049331.025,1024131609.50078
"4609","CR258210",7.4,17.58,26.79,72401527320.0879,357931294.832746
"4610","CR258210",25.6478,17.6589,50.8546,1004733814.83664,108820.852961272
"4611","CR258210",73.3046,17.4462,105.51,3723613.87522319,2525935.22454493
"4612","CR258210",41.4295,21.546,75.0632,27703952.6600532,27703952.6600532
"4613","CR258210",73.3046,17.4462,105.51,3428638.98377794,3351534.92610891
"4614","CR258210",72.5789,17.5648,104.845,17635825.576171,11012197.5024
"4615","CR258210",41.4295,21.546,75.0632,0.0532179060392082,0.0532179060392082
"4616","CR258210",73.3046,17.4462,105.51,159.755974563188,159.755974563188
"4617","CR258210",73.3046,17.4462,105.51,51.2540797889233,51.2540797889233
"4618","CR258210",41.4295,21.546,75.0632,111340668.635825,3198491.36490356
"4619","CR258211",14.0067,28.5736,46.2321,2385151.3658666,2385151.3658666
"4620","CR258211",14.1211,28.8071,46.5801,1706438.08082188,1706438.08082188
"4621","CR258211",13.9833,28.5259,46.1611,820802959.919974,22287927.2339997
"4622","CR258211",14.1194,28.8035,46.5747,13990.0920596384,13990.0920596384
"4623","CR258211",14.1214,28.8077,46.5811,815426.111070743,815426.111070743
"4624","CR258211",14.0653,28.6933,46.4105,129507619.363066,22966122.1661673
"4625","CR258211",14.082,28.7273,46.4612,95449412.4966765,95449412.4966765
"4626","CR258211",14.093,28.7497,46.4946,52474268.9290845,47636453.1587362
"4627","CR258211",13.4557,27.4496,44.5572,93960.2167954031,93960.2167954031
"4628","CR258211",13.4557,27.4496,44.5572,0.212711000873242,0.212711000873242
"4629","CR258211",13.4557,27.4496,44.5572,3445.33947496861,3445.33947496861
"4630","CR258211",13.4557,27.4496,44.5572,418689.155661337,418689.155661337
"4631","CR258211",13.4557,27.4496,44.5572,422081.472291185,422081.472291185
"4632","CR258211",13.4557,27.4496,44.5572,131724.810202569,96643.5495019779
"4633","CR258211",13.4557,27.4496,44.5572,366757.261614967,197632.732503276
"4634","CR258211",13.4557,27.4496,44.5572,1607871.57776052,1497089.31063708
"4635","CR258211",13.4557,27.4496,44.5572,96201.7693875097,17.1025379719213
"4636","CR258211",46.9958,15.4658,71.5695,17.9988457327127,17.9988457327127
"4637","CR258211",25.6478,17.6589,50.8546,1.21388117058086,1.21388117058086
"4638","CR258211",25.6478,17.6589,50.8546,359.684839449823,359.684839449823
"4639","CR258211",25.6478,17.6589,50.8546,9.09234403276059,9.09234403276059
"4640","CR258211",24.3615,17.791,49.6064,368.574094006792,368.574094006792
"4641","CR258211",24.3615,17.791,49.6064,25.8472372650867,25.8472372650867
"4642","CR258211",24.3615,17.791,49.6064,1626.47489371896,1626.47489371896
"4643","CR258211",24.3615,17.791,49.6064,859.414189122617,859.414189122617
"4644","CR258211",56.89,11.38,75.86,327367264.314591,35401512.9726389
"4645","CR258211",121.92,29.26,167.46,375053508.370768,13637126.2750137
"4646","CR258211",63.07,14.84,83.92,2288734.48813013,469504.894611072
"4647","CR258211",62.23,14.64,83.48,15550188.5180931,752247.475020876
"4648","CR258211",25.63,7.28,36.21,342813892.74259,287793.265898914
"4649","CR258211",24.3615,17.791,49.6064,1617836.9110923,37950.1785273806
"4650","CR258211",7.4,17.58,26.79,1231552334.95433,6322521.64678858
"4651","CR258211",56.89,11.38,75.86,5583486519.7096,304177427.733194
"4652","CR258211",121.92,29.26,167.46,9213683440.0769,31686970.2262745
"4653","CR258211",63.07,14.84,83.92,286253307.080053,81761491.6479674
"4654","CR258211",62.23,14.64,83.48,6346138496.29796,161370116.613456
"4655","CR258211",25.63,7.28,36.21,1716892946.36918,46848829.8316352
"4656","CR258211",24.3615,17.791,49.6064,58957114.3365185,2788899.22395081
"4657","CR258211",24.8641,18.8164,51.3327,22414495.8337012,1415178.41705804
"4658","CR258211",35.06,7.71,52.29,26657222370.7518,111324763.317363
"4659","CR258211",69.2,15.22,103.21,28614503243.2569,3182240.84549847
"4660","CR258211",4.17,13.94,18.49,100613461018.578,3048137.83286188
"4661","CR258211",7.4,17.58,26.79,103111049331.025,237165933.910106
"4662","CR258211",7.4,17.58,26.79,72401527320.0879,253809375.128935
"4663","CR258211",36.2492,16.5698,61.1415,27018464.7948033,21008170.3147249
"4664","CR258211",26.0997,18.6401,52.4749,24196433.8791925,24196433.8791925
"4665","CR258211",24.3615,17.791,49.6064,207735133.270628,93471039.9199437
"4666","CR258211",24.3615,17.791,49.6064,370035257.917677,147854680.728841
"4667","CR258211",24.7697,17.7491,50.0025,510294160.421806,310938249.103924
"4668","CR258211",25.6478,17.6589,50.8546,1004733814.83664,876526333.54486
"4669","CR258211",46.9958,15.4658,71.5695,2379921.91364909,2379921.91364909
"4670","CR258211",51.815,14.9707,76.2457,1304729.24989299,1304729.24989299
"4671","CR258211",51.815,14.9707,76.2457,1214967.24528696,1214967.24528696
"4672","CR258211",73.3046,17.4462,105.51,3723613.87522319,1197678.66437607
"4673","CR258211",73.3046,17.4462,105.51,3428638.98377794,77104.0577579099
"4674","CR258211",73.3046,17.4462,105.51,1815.14521346241,1815.14521346241
"4675","CR258211",73.3046,17.4462,105.51,98.9178694710135,98.9178694710135
"4676","CR258212",13.4557,27.4496,44.5572,12181.9502651847,12181.9502651847
"4677","CR258212",13.4557,27.4496,44.5572,463017.233543246,463017.233543246
"4678","CR258212",13.4557,27.4496,44.5572,235553.102748292,235553.102748292
"4679","CR258212",13.4557,27.4496,44.5572,264608.637278107,264608.637278107
"4680","CR258212",13.4557,27.4496,44.5572,774609.553612051,774609.553612051
"4681","CR258212",13.4557,27.4496,44.5572,149344.415846379,149344.415846379
"4682","CR258212",13.4557,27.4496,44.5572,231743.194707854,231743.194707854
"4683","CR258212",13.4557,27.4496,44.5572,279906.138904489,279906.138904489
"4684","CR258212",13.4557,27.4496,44.5572,54651.2134232186,54651.2134232186
"4685","CR258212",13.4557,27.4496,44.5572,477362.616889901,477362.616889901
"4686","CR258212",13.4557,27.4496,44.5572,180755.938189552,180755.938189552
"4687","CR258212",13.4557,27.4496,44.5572,244697.622102488,244697.622102488
"4688","CR258212",13.4557,27.4496,44.5572,141414.789905036,141414.789905036
"4689","CR258212",24.3615,17.791,49.6064,4.35909608873772,4.35909608873772
"4690","CR258212",24.3615,17.791,49.6064,0.124762619845569,0.124762619845569
"4691","CR258212",24.3615,17.791,49.6064,123.308941543102,123.308941543102
"4692","CR258212",56.89,11.38,75.86,327367264.314591,109871.834771328
"4693","CR258212",25.63,7.28,36.21,342813892.74259,9548856.16863306
"4694","CR258212",24.3615,17.791,49.6064,1617836.9110923,84120.1822167331
"4695","CR258212",35.06,7.71,52.29,139722407.828677,230093.921681007
"4696","CR258212",4.17,13.94,18.49,300543528.740985,492493.076508229
"4697","CR258212",7.4,17.58,26.79,1231552334.95433,448275.495979387
"4698","CR258212",56.89,11.38,75.86,5583486519.7096,53258731.9923428
"4699","CR258212",62.23,14.64,83.48,6346138496.29796,13258066.5725979
"4700","CR258212",25.63,7.28,36.21,1716892946.36918,70784978.5014869
"4701","CR258212",24.3615,17.791,49.6064,58957114.3365185,148145.658458729
"4702","CR258212",35.06,7.71,52.29,26657222370.7518,188202431.664604
"4703","CR258212",4.17,13.94,18.49,100613461018.578,64007851.9851578
"4704","CR258212",7.4,17.58,26.79,103111049331.025,30163497.5093268
"4705","CR258212",14.0306,28.6224,46.3049,2483911348.3034,1923588332.00498
"4706","CR258212",13.3747,27.2845,44.3111,3884388052.49256,243838924.761505
"4707","CR258212",13.5734,27.6896,44.9149,94907869277.9944,4418722.64658973
"4708","CR258212",24.3615,17.791,49.6064,207735133.270628,114264093.427452
"4709","CR258212",24.3615,17.791,49.6064,370035257.917677,2218628.13695986
"4710","CR258212",24.7697,17.7491,50.0025,510294160.421806,70341660.169717
"4711","CR258212",25.6478,17.6589,50.8546,1004733814.83664,128098660.653262
"4712","CR258212",24.3615,17.791,49.6064,654381269.566743,43624041.7617642
"4713","CR258213",12.5327,25.5667,41.7512,104422556.498604,8512722.24373413
"4714","CR258213",12.0425,24.5668,40.2612,9687502.1164525,9687502.1164525
"4715","CR258213",13.1862,26.8999,43.738,12664904.7492212,657128.764177127
"4716","CR258213",11.5929,23.6495,38.8943,64956058.4772026,62083661.2030537
"4717","CR258213",12.4097,25.3159,41.3775,373387806.268874,156241600.641672
"4718","CR258213",12.8687,26.2521,42.7727,19550419.7689616,15053584.9685874
"4719","CR258213",10.997,22.4339,37.0829,12950914.5279449,12950914.5279449
"4720","CR258213",11.0949,22.6336,37.3804,1211033.24549383,1211033.24549383
"4721","CR258213",11.987,24.4534,40.0923,1811287.5873682,1811287.5873682
"4722","CR258213",13.2537,27.0375,43.9431,4114569961.84292,8181309.62310425
"4723","CR258213",12.0053,24.4909,40.1481,132971189227.14,11155810.0852945
"4724","CR258213",13.4557,27.4496,44.5572,2089962.01871694,293043.894859181
"4725","CR258213",13.4557,27.4496,44.5572,310336.633106296,310336.633106296
"4726","CR258213",13.4557,27.4496,44.5572,3185837.77708882,3185837.77708882
"4727","CR258213",13.4557,27.4496,44.5572,151964.788867912,151964.788867912
"4728","CR258213",13.4557,27.4496,44.5572,644.970113575459,644.970113575459
"4729","CR258213",13.4557,27.4496,44.5572,277.087796136737,277.087796136737
"4730","CR258213",13.4557,27.4496,44.5572,247090.022886395,247090.022886395
"4731","CR258213",13.4557,27.4496,44.5572,12479176.6824003,2581429.34402353
"4732","CR258213",24.3615,17.791,49.6064,807.360871002078,807.360871002078
"4733","CR258213",24.3615,17.791,49.6064,3.14516911160899,3.14516911160899
"4734","CR258213",24.3615,17.791,49.6064,1012.22060819808,1012.22060819808
"4735","CR258213",24.3615,17.791,49.6064,94.6623667478561,94.6623667478561
"4736","CR258213",24.3615,17.791,49.6064,813.727859832346,813.727859832346
"4737","CR258213",24.3615,17.791,49.6064,6475352.37026237,6475352.37026237
"4738","CR258213",25.63,7.28,36.21,342813892.74259,1436572.6256457
"4739","CR258213",7.4,17.58,26.79,1231552334.95433,153234.056876485
"4740","CR258213",31.1,11.5,51.94,10820670533.2409,61053392.825783
"4741","CR258213",25.63,7.28,36.21,1716892946.36918,10600578.7789026
"4742","CR258213",35.06,7.71,52.29,26657222370.7518,126901063.526979
"4743","CR258213",7.4,17.58,26.79,103111049331.025,44390966.4219447
"4744","CR258213",7.4,17.58,26.79,72401527320.0879,26559.5684735073
"4745","CR258213",24.3615,17.791,49.6064,4129324.2569276,3116893.10327845
"4746","CR258213",14.0306,28.6224,46.3049,2483911348.3034,127495365.375472
"4747","CR258213",13.3747,27.2845,44.3111,3884388052.49256,1322008347.49415
"4748","CR258213",24.3615,17.791,49.6064,4701945.11097473,4701945.11097473
"4749","CR258213",23.6083,16.2546,47.0197,15947737.6261805,14471546.6293313
"4750","CR258213",24.3615,17.791,49.6064,2120.79191432847,2120.79191432847
"4751","CR258213",24.3615,17.791,49.6064,1444.02534186459,1444.02534186459
"4752","CR258213",24.3615,17.791,49.6064,570789.459726195,570789.459726195
"4753","CR258213",24.3615,17.791,49.6064,272006.456949539,272006.456949539
"4754","CR258213",24.3615,17.791,49.6064,761884.541781592,761884.541781592
"4755","CR258213",24.3615,17.791,49.6064,71162959.8759003,1514661.21111055
"4756","CR258213",24.3615,17.791,49.6064,4064834.2176826,4064834.2176826
"4757","CR258213",24.3615,17.791,49.6064,738039.066940439,738039.066940439
"4758","CR258213",24.3615,17.791,49.6064,93349882.0246292,31663461.8993744
"4759","CR258213",24.3615,17.791,49.6064,146927003.50634,143702830.237654
"4760","CR258213",24.3615,17.791,49.6064,1245.50269851647,1245.50269851647
"4761","CR258213",24.3615,17.791,49.6064,15.9953269020189,15.9953269020189
"4762","CR258213",24.3615,17.791,49.6064,2799.28992755339,2799.28992755339
"4763","CR258213",24.3615,17.791,49.6064,340.322951301932,340.322951301932
"4764","CR258213",24.3615,17.791,49.6064,626.510737143457,626.510737143457
"4765","CR258213",24.3615,17.791,49.6064,415.812794432044,415.812794432044
"4766","CR258213",24.3615,17.791,49.6064,20.134031584952,20.134031584952
"4767","CR258213",24.3615,17.791,49.6064,1068563094.62176,614579685.750518
"4768","CR258213",23.6083,16.2546,47.0197,435898939.89502,42394504.505702
"4769","CR258213",24.3615,17.791,49.6064,654381269.566743,99634637.155057
"4770","CR258213",23.6083,16.2546,47.0197,159874812.947593,347256.345849037
"4771","CR258214",10.7747,21.9804,36.4069,755558.361111522,755558.361111522
"4772","CR258214",11.6272,23.7195,38.9986,2551739.69564508,2551739.69564508
"4773","CR258214",11.3563,23.1669,38.1751,1024446.19116407,1024446.19116407
"4774","CR258214",11.5824,23.6281,38.8624,875737.028068146,861990.664209015
"4775","CR258214",12.3644,25.2234,41.2397,5894577.32440936,5894577.32440936
"4776","CR258214",11.9018,24.2796,39.8333,8591162.72818369,8591162.72818369
"4777","CR258214",12.5327,25.5667,41.7512,104422556.498604,65319166.0386553
"4778","CR258214",12.4097,25.3159,41.3775,373387806.268874,205963087.463412
"4779","CR258214",12.0053,24.4909,40.1481,132971189227.14,1449483305.68267
"4780","CR258214",13.4557,27.4496,44.5572,1463821.93755054,1463821.93755054
"4781","CR258214",13.4557,27.4496,44.5572,178083.348832891,178083.348832891
"4782","CR258214",13.4557,27.4496,44.5572,2089962.01871694,1796918.00027482
"4783","CR258214",24.3615,17.791,49.6064,549.225108772516,549.225108772516
"4784","CR258214",24.3615,17.791,49.6064,336.841310940683,336.841310940683
"4785","CR258214",24.3615,17.791,49.6064,160.741897133179,160.741897133179
"4786","CR258214",25.63,7.28,36.21,342813892.74259,1244472.90623026
"4787","CR258214",31.1,11.5,51.94,10820670533.2409,55830294.11816
"4788","CR258214",56.89,11.38,75.86,5583486519.7096,9042389.55717199
"4789","CR258214",25.63,7.28,36.21,1716892946.36918,8412700.71438486
"4790","CR258214",35.06,7.71,52.29,26657222370.7518,31722289.2290698
"4791","CR258214",7.4,17.58,26.79,103111049331.025,313535944.53529
"4792","CR258214",7.4,17.58,26.79,72401527320.0879,307740807.56846
"4793","CR258214",24.3615,17.791,49.6064,4129324.2569276,1012431.16393497
"4794","CR258214",11.587,23.6375,38.8764,750276184.338958,72148635.7613875
"4795","CR258214",13.3747,27.2845,44.3111,3884388052.49256,24462841.5811588
"4796","CR258214",23.6083,16.2546,47.0197,15947737.6261805,1476188.37135319
"4797","CR258214",24.3615,17.791,49.6064,686903.973186532,686903.973186532
"4798","CR258214",24.3615,17.791,49.6064,498573.913844955,498573.913844955
"4799","CR258214",24.3615,17.791,49.6064,725.015212524682,725.015212524682
"4800","CR258214",24.3615,17.791,49.6064,93349882.0246292,767645.619211539
"4801","CR258214",24.3615,17.791,49.6064,91.2178336428478,91.2178336428478
"4802","CR258214",24.3615,17.791,49.6064,248882666.288993,2769677.53449425
"4803","CR258214",24.3615,17.791,49.6064,1068563094.62176,286616249.772004
"4804","CR258214",23.6083,16.2546,47.0197,435898939.89502,55078570.0864637
"4805","CR258214",22.8929,14.7952,44.5627,2243393573.85675,22781607.6349802
"4806","CR258214",24.3615,17.791,49.6064,654381269.566743,9345814.77098066
"4807","CR258214",23.6083,16.2546,47.0197,159874812.947593,915915.585182562
"4808","CR258215",12.0053,24.4909,40.1481,132971189227.14,626120204.084501
"4809","CR258215",23.6083,16.2546,47.0197,4338140883.33769,683529.842976063
"4810","CR258215",35.06,7.71,52.29,26657222370.7518,2099060.65943648
"4811","CR258215",4.17,13.94,18.49,100613461018.578,1292468159.82833
"4812","CR258215",7.4,17.58,26.79,103111049331.025,478883745.525324
"4813","CR258215",7.4,17.58,26.79,72401527320.0879,542045279.09511
"4814","CR258216",11.0736,22.5902,37.3158,64742295.228278,64742295.228278
"4815","CR258216",11.7476,23.965,39.3645,2612087314.69239,705813185.502729
"4816","CR258216",11.2497,22.9493,37.8508,4198087.17439063,4198087.17439063
"4817","CR258216",11.1549,22.7561,37.5629,2416962.58789332,2416962.58789332
"4818","CR258216",23.6083,16.2546,47.0197,4338140883.33769,70082996.3139053
"4819","CR258216",35.06,7.71,52.29,26657222370.7518,305480528.703721
"4820","CR258216",4.17,13.94,18.49,100613461018.578,1043863414.40495
"4821","CR258216",7.4,17.58,26.79,103111049331.025,226822485.022944
"4822","CR258216",7.4,17.58,26.79,72401527320.0879,112591289.131767
"4823","CR258216",50.48,11.88,67.76,7292852738.21339,277156.87325099
"4824","CR258216",40.79,11.6889,59.8489,6528250983.70821,398119343.337615
"4825","CR258217",10.1113,20.6271,34.3902,38802335.453795,29278025.4772909
"4826","CR258217",11.7476,23.965,39.3645,2612087314.69239,1452346010.80563
"4827","CR258217",12.0053,24.4909,40.1481,132971189227.14,516371066.278637
"4828","CR258217",62.23,14.64,83.48,6346138496.29796,24910791.002949
"4829","CR258217",23.6083,16.2546,47.0197,4338140883.33769,9023270.87426973
"4830","CR258217",35.06,7.71,52.29,26657222370.7518,432115982.179115
"4831","CR258217",26.7539,15.4187,49.3685,386023067.930664,106955611.019283
"4832","CR258217",27.3084,15.2713,49.7825,36792836.3083305,36792836.3083305
"4833","CR258217",50.48,11.88,67.76,7292852738.21339,287605027.840619
"4834","CR258217",23.6083,16.2546,47.0197,435898939.89502,2461895.74639706
"4835","CR258217",40.79,11.6889,59.8489,6528250983.70821,28443468.8474158
"4836","CR258218",13.2147,26.9579,43.8245,591015803.713448,153475954.06515
"4837","CR258218",11.7476,23.965,39.3645,2612087314.69239,21279833.5513331
"4838","CR258218",12.0053,24.4909,40.1481,132971189227.14,1051689962.99578
"4839","CR258218",23.6083,16.2546,47.0197,174183.946999159,174183.946999159
"4840","CR258218",56.89,11.38,75.86,5583486519.7096,20680924.6802731
"4841","CR258218",62.23,14.64,83.48,6346138496.29796,306318161.524403
"4842","CR258218",23.6083,16.2546,47.0197,4338140883.33769,940282.026759027
"4843","CR258218",35.06,7.71,52.29,26657222370.7518,443421952.118761
"4844","CR258218",26.7539,15.4187,49.3685,386023067.930664,279067455.431746
"4845","CR258218",50.48,11.88,67.76,7292852738.21339,19121851.2071849
